========================================================================================================================
CLOSURE ANALYSIS SUMMARY - ALL MACHINES
========================================================================================================================

Machine ID                                 Total Mass     ISRU %   Import %    Unres %
MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                14308.63 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        14308.63 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   948814.08 kg       0.00 kg
  solar_irradiance                                     704104.66 kWh       0.00 kg
  regolith_carbonaceous                                   5443.46 kg       0.00 kg
  regolith_lunar_highlands                                6845.03 kg       0.00 kg
  regolith_polar_psc                                      1428.79 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             14287.87 kg   14287.87 kg
  assembly_components                                       13.30 kg      13.30 kg
  electronic_components_set                                  2.15 kg       3.15 kg
  fluorite                                                   2.38 kg       2.38 kg
  copper_rod_ingot                                           1.46 kg       1.46 kg
  base_grease_stock_v0                                       0.25 kg       0.25 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  mos2_precursor_v0                                          0.01 kg       0.01 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Fabrication Station (fabrication_station)
================================================================================

Machine Total Mass: 100.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                  312.83 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:          312.83 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                   240409.82 kg       0.00 kg
  solar_irradiance                                     184594.15 kWh       0.00 kg
  regolith_carbonaceous                                    529.20 kg       0.00 kg
  regolith_polar_psc                                        30.26 kg       0.00 kg
  regolith_lunar_highlands                                 144.94 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                               302.60 kg     302.60 kg
  sensor_suite_general                                     1.00 unit       5.00 kg
  assembly_components                                        4.06 kg       4.06 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  fluorite                                                   0.05 kg       0.05 kg
  base_grease_stock_v0                                       0.05 kg       0.05 kg
  copper_rod_ingot                                           0.04 kg       0.04 kg
  electronic_components_set                                  0.03 kg       0.03 kg
  mos2_precursor_v0                                          0.00 kg       0.00 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Lattice Builder Gantry (lattice_builder_gantry_v0)
================================================================================

Machine Total Mass: 1200.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        0.00 kg  (  0.0%)
  Imported:                55997.35 kg  (100.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:        55997.35 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  regolith_lunar_mare                                  2049835.56 kg       0.00 kg
  solar_irradiance                                    1572385.17 kWh       0.00 kg
  regolith_carbonaceous                                   1611.13 kg       0.00 kg
  regolith_lunar_highlands                               26799.59 kg       0.00 kg
  regolith_polar_psc                                      5594.11 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  salt_waste                                             55941.11 kg   55941.11 kg
  assembly_components                                       39.03 kg      39.03 kg
  fluorite                                                   9.33 kg       9.33 kg
  electronic_components_set                                  2.75 kg       3.75 kg
  copper_rod_ingot                                           2.11 kg       2.11 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  base_grease_stock_v0                                       0.80 kg       0.80 kg
  etching_chemicals                                          0.20 kg       0.20 kg
  mos2_precursor_v0                                          0.04 kg       0.04 kg

================================================================================


================================================================================
CLOSURE ANALYSIS: Machine vision processing unit v0 (machine_vision_processing_v0_v0)
================================================================================

Machine Total Mass: 6.00 kg

MATERIAL BREAKDOWN (by mass):
--------------------------------------------------------------------------------
  ISRU (Raw Materials):        2.60 kg  ( 44.0%)
  Imported:                    3.32 kg  ( 56.0%)
  Unresolved:                  0.00 kg  (  0.0%)
  ────────────────────────────────────────
  Total Calculated:            5.92 kg

RAW MATERIALS (ISRU):
--------------------------------------------------------------------------------
  raw_materials_batch                                        2.60 kg       2.60 kg
  regolith_lunar_mare                                   395857.81 kg       0.00 kg
  regolith_carbonaceous                                   5259.21 kg       0.00 kg
  solar_irradiance                                     280129.08 kWh       0.00 kg
  regolith_lunar_highlands                                   0.02 kg       0.00 kg
  regolith_polar_psc                                         0.01 kg       0.00 kg

IMPORTED ITEMS:
--------------------------------------------------------------------------------
  material_unannealed                                        1.00 kg       1.00 kg
  polymer_printing_feedstock                                 1.00 kg       1.00 kg
  assembly_components                                        1.00 kg       1.00 kg
  electronic_components_set                                  0.20 kg       0.20 kg
  salt_waste                                                 0.10 kg       0.10 kg
  tungsten_powder                                            0.01 kg       0.01 kg
  nitrogen_gas                                               0.00 kg       0.00 kg

================================================================================
